,id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
951,10.2307/2284474,10.2307/2284474,,John Mandel,Journal of the American Statistical Association,67,339,1972-09-01T00:00:00Z,pp. 711-712,American Statistical Association,brv,Fitting Equations to Data.|Cuthbert Daniels;Fred S. Wood,
952,10.2307/2282451,10.2307/2282451,Notes About Authors,,Journal of the American Statistical Association,57,297,1962-03-01T00:00:00Z,pp. 196-198,American Statistical Association,mis,,
953,10.2307/2280721,10.2307/2280721,Two-Choice Selection,Irwin Bross,Journal of the American Statistical Association,45,252,1950-12-01T00:00:00Z,pp. 530-540,American Statistical Association,fla,,"In many practical applications we wish to select one product (commodity, plant variety, technique, etc.) from a set of alternative products. When there are only two products to be considered, this will be called the two-choice selection problem. Several alternative rules are derived for determining sample sizes, i.e., the amount of data on which the selection is to be based."
954,10.2307/2278183,10.2307/2278183,,W. H. Young,Journal of the American Statistical Association,27,179,1932-09-01T00:00:00Z,pp. 350-351,American Statistical Association,brv,The Competitive Position of Coal in the United States.,
955,10.2307/2965501,10.2307/2965501,The Choice of a Class Interval,Herbert A. Sturges,Journal of the American Statistical Association,21,153,1926-03-01T00:00:00Z,pp. 65-66,American Statistical Association,mis,,
956,10.2307/2282094,10.2307/2282094,Notes About Authors,,Journal of the American Statistical Association,56,295,1961-09-01T00:00:00Z,pp. 737-739,American Statistical Association,mis,,
957,10.2307/2287341,10.2307/2287341,,Jack Rodgers,Journal of the American Statistical Association,77,380,1982-12-01T00:00:00Z,pp. 940-941,American Statistical Association,brv,Computing in Statistical Science Through APL.|Francis John Anscombe,
958,10.2307/2283715,10.2307/2283715,Back Matter,,Journal of the American Statistical Association,62,319,1967-09-01T00:00:00Z,pp. 1101-1104,American Statistical Association,mis,,
959,10.2307/2285329,10.2307/2285329,Unequal Precision Multiple Comparisons for Randomized Block Designs Under Nonstandard Conditions,"Govind S. Mudholkar, Perla Subbaiah",Journal of the American Statistical Association,71,354,1976-06-01T00:00:00Z,pp. 429-434,American Statistical Association,fla,,"A multiple comparison technique for simultaneous inference in the nonstandard randomized block design models considered by Graybill [3] and Scheffe [11] is developed. Its computation and properties are discussed in terms of a clinical trial. The technique involving a number of independent tests with possibly unequal sizes, not the well-known Bonferroni tests [5], is appropriate when most contrasts between the treatments are of interest, but a few of the comparisons are of primary importance."
960,10.2307/30045273,10.2307/30045273,Back Matter,,Journal of the American Statistical Association,98,462,2003-06-01T00:00:00Z,,American Statistical Association,mis,,
961,10.2307/2280954,10.2307/2280954,,Harold Nisselson,Journal of the American Statistical Association,49,266,1954-06-01T00:00:00Z,pp. 402-403,American Statistical Association,brv,Sample Surveys of Current Interest.,
962,10.2307/2286466,10.2307/2286466,Conditional Confidence Statements and Confidence Estimators: Comment,Dennis V. Lindley,Journal of the American Statistical Association,72,360,1977-12-01T00:00:00Z,pp. 819-820,American Statistical Association,fla,,
963,10.2307/2278133,10.2307/2278133,A Test for Significance in a Unique Sample,A. E. Brandt,Journal of the American Statistical Association,28,184,1933-12-01T00:00:00Z,pp. 434-437,American Statistical Association,fla,,
964,10.2307/2283053,10.2307/2283053,Confidence Bands of Uniform and Proportional Width for Linear Models,"David C. Bowden, Franklin A. Graybill",Journal of the American Statistical Association,61,313,1966-03-01T00:00:00Z,pp. 182-198,American Statistical Association,fla,,In this paper confidence bands are given for simple linear models. The confidence bands that are given are straight lines rather than curves and are either (1) parallel or (2) trapezoidal. The confidence bands are over a finite length interval.
965,10.2307/2281128,10.2307/2281128,Response Errors in Estimating the Value of Homes,"Leslie Kish, John B. Lansing",Journal of the American Statistical Association,49,267,1954-09-01T00:00:00Z,pp. 520-538,American Statistical Association,fla,,"In the 1950 Survey of Consumer Finances home owners were asked to estimate the market value of their houses. Estimates for these same homes were later made by professional appraisers. These two estimates for each of 568 homes comprise the data analyzed here. The proportion of discrepancies between the two estimates is great: only 37 per cent of the estimates by respondents are within plus or minus 10 per cent of the appraisers' estimates. However, the errors tend to be offsetting, and in none of the ten price classes used is the difference in the relative frequencies for owners and appraisers statistically significant. Similarly, although the root-mean-square difference between the two measurements is high (an average of $3,100), the mean of the respondents' estimates is only $350 higher than the mean of $9,200 for the appraisers' estimates. The amount of variability is found to be rather similar for several sub-populations. However, for houses worth over $10,000 the mean-square difference between the measurements is found to increase with the value of the home. In the Appendix a model is developed for the statistical investigation of the data."
966,10.2307/2284432,10.2307/2284432,Forthcoming Articles,,Journal of the American Statistical Association,67,339,1972-09-01T00:00:00Z,p. 512,American Statistical Association,mis,,
967,10.2307/2286877,10.2307/2286877,,Sandy Zabell,Journal of the American Statistical Association,71,356,1976-12-01T00:00:00Z,pp. 996-998,American Statistical Association,brv,Probability and Statistical Inference in Ancient and Medieval Jewish Literature.|Nachum L. Rabinovitch,
968,10.2307/2282247,10.2307/2282247,Significance Tests in Discrete Distributions,H. O. Lancaster,Journal of the American Statistical Association,56,294,1961-06-01T00:00:00Z,pp. 223-234,American Statistical Association,fla,,"In discrete distributions, it has often been recommended that an auxiliary random experiment should be carried out so as to make the size of the test equal to the significance level. In certain experimental situations, this procedure would be time-consuming and even embarrassing to the statistician. An alternative criterion of significance is suggested, the mid or median probability. To avoid computations P(χ), the probability of the square root of a chi-square variable, can be used in the binomial, Poisson and hypergeometric distributions as an approximation to the mid probability. In statistical control of counting experiments or where experiments are being repeated P(χ) rather than P(χ<sub>c</sub>), the probability of χ corrected for continuity, gives acceptable approximations to size of significance levels. Some computations are given for the multinominal distribution which show that here P(χ<sup>2</sup>) gives acceptable approximations."
969,10.2307/2282826,10.2307/2282826,Computer Editing of Survey Data. Five Years of Experience in BLS Manpower Surveys,Walter J. Stuart,Journal of the American Statistical Association,61,314,1966-06-01T00:00:00Z,pp. 375-383,American Statistical Association,fla,,A review of some of the steps the Bureau of Labor Statistics has taken to integrate the computer with its schedule screening processes is presented. The underlying principles which were used are explained and examples of their modifications in practice are analyzed. The author gives some suggestions for the future as derived from these attempts at automated quality control.
970,10.2307/2281320,10.2307/2281320,Population Projections for Sales Forecasting,"Margaret Jarman Hagood, Jacob S. Siegel",Journal of the American Statistical Association,47,259,1952-09-01T00:00:00Z,pp. 524-540,American Statistical Association,fla,,
971,10.2307/2669505,10.2307/2669505,,Robert L. Strawderman,Journal of the American Statistical Association,95,451,2000-09-01T00:00:00Z,p. 1019,American Statistical Association,brv,Fast Reliable Algorithms for Matrices with Structure|T. Kailath;A. H. Sayed,
972,10.2307/2287409,10.2307/2287409,Explicit Estimators of Parametric Functions in Nonlinear Regression,A. Ronald Gallant,Journal of the American Statistical Association,75,369,1980-03-01T00:00:00Z,pp. 182-193,American Statistical Association,fla,,"When repetitive estimations are to be made under field conditions using data that follow a nonlinear regression law, a simple polynomial function of the observations has considerable appeal as an estimator. The polynomial estimator of finite degree with smallest average mean squared error is found. Conditions are given such that as degree increases it converges in probability to the Bayes estimator and its average mean squared error converges to the lower bound of all square integrable estimators. In an example, a linear estimator performs better than the maximum likelihood estimator and nearly as well as the Bayes estimator."
